#Stat  Phase QA  err     wgt    traveltime   Picktime                  dist     azi    evID          elon     elat      slon      slat
NESJ   S      3  0.20000 0.12500    1.520 2019-05-31T18:17:15.700000Z    2.14  68.0 KP201905311817        -21.2758  64.1083  -21.2351  64.1155
GA02   S      2  0.10000 0.25000    2.360 2019-05-31T18:17:16.540000Z    4.81 251.8 KP201905311817        -21.2758  64.1083  -21.3695  64.0948
INNS   S      2  0.10000 0.25000    2.380 2019-05-31T18:17:16.560000Z    5.03 209.2 KP201905311817        -21.2758  64.1083  -21.3260  64.0689
OL26   S      2  0.10000 0.25000    2.350 2019-05-31T18:17:16.530000Z    5.16 168.7 KP201905311817        -21.2758  64.1083  -21.2551  64.0629
EDA_   S      2  0.10000 0.25000    2.750 2019-05-31T18:17:16.930000Z    6.22 242.6 KP201905311817        -21.2758  64.1083  -21.3891  64.0826
OL42   S      2  0.10000 0.25000    2.980 2019-05-31T18:17:17.160000Z    6.65  82.1 KP201905311817        -21.2758  64.1083  -21.1406  64.1164
TH07   S      2  0.10000 0.25000    2.990 2019-05-31T18:17:17.170000Z    7.27 227.8 KP201905311817        -21.2758  64.1083  -21.3861  64.0644
FA44   P      1  0.05000 0.50000    0.520 2019-05-31T18:31:00.190000Z    0.71 157.1 KP201905311830        -21.2758  64.1073  -21.2701  64.1014
SKEG   P      0  0.02500 1.00000    0.690 2019-05-31T18:31:00.360000Z    1.12 273.4 KP201905311830        -21.2758  64.1073  -21.2988  64.1079
KOLD   P      0  0.02500 1.00000    0.800 2019-05-31T18:31:00.470000Z    1.93 171.6 KP201905311830        -21.2758  64.1073  -21.2700  64.0902
NESJ   P      1  0.05000 0.50000    0.750 2019-05-31T18:31:00.420000Z    2.18  65.2 KP201905311830        -21.2758  64.1073  -21.2351  64.1155
GRAF   P      0  0.02500 1.00000    0.870 2019-05-31T18:31:00.540000Z    2.47  16.1 KP201905311830        -21.2758  64.1073  -21.2617  64.1286
GA02   P      1  0.05000 0.50000    1.350 2019-05-31T18:31:01.020000Z    4.78 253.1 KP201905311830        -21.2758  64.1073  -21.3695  64.0948
INNS   P      0  0.02500 1.00000    1.400 2019-05-31T18:31:01.070000Z    4.93 209.8 KP201905311830        -21.2758  64.1073  -21.3260  64.0689
OL26   P      1  0.05000 0.50000    1.420 2019-05-31T18:31:01.090000Z    5.05 168.5 KP201905311830        -21.2758  64.1073  -21.2551  64.0629
EDA_   P      1  0.05000 0.50000    1.630 2019-05-31T18:31:01.300000Z    6.17 243.6 KP201905311830        -21.2758  64.1073  -21.3891  64.0826
KA03   P      0  0.02500 1.00000    1.730 2019-05-31T18:31:01.400000Z    6.21 120.6 KP201905311830        -21.2758  64.1073  -21.1662  64.0789
BIT6   P      1  0.05000 0.50000    1.650 2019-05-31T18:31:01.320000Z    6.54 176.2 KP201905311830        -21.2758  64.1073  -21.2669  64.0488
SK10   P      0  0.02500 1.00000    1.750 2019-05-31T18:31:01.420000Z    6.94 195.7 KP201905311830        -21.2758  64.1073  -21.3142  64.0474
OL42   P      1  0.05000 0.50000    1.750 2019-05-31T18:31:01.420000Z    6.67  81.2 KP201905311830        -21.2758  64.1073  -21.1406  64.1164
TH07   P      1  0.05000 0.50000    1.780 2019-05-31T18:31:01.450000Z    7.20 228.4 KP201905311830        -21.2758  64.1073  -21.3861  64.0644
KRO_   P      1  0.05000 0.50000    1.940 2019-05-31T18:31:01.610000Z    7.67  97.6 KP201905311830        -21.2758  64.1073  -21.1198  64.0981
JA25   P      0  0.02500 1.00000    1.980 2019-05-31T18:31:01.650000Z    8.15 203.9 KP201905311830        -21.2758  64.1073  -21.3433  64.0404
LSKA   P      0  0.02500 1.00000    1.940 2019-05-31T18:31:01.610000Z    8.26 188.1 KP201905311830        -21.2758  64.1073  -21.2996  64.0339
OH23   P      2  0.10000 0.25000    2.240 2019-05-31T18:31:01.910000Z    9.73 201.4 KP201905311830        -21.2758  64.1073  -21.3483  64.0260
VA41   P      1  0.05000 0.50000    2.320 2019-05-31T18:31:01.990000Z    9.91 251.7 KP201905311830        -21.2758  64.1073  -21.4685  64.0792
UR20   P      2  0.10000 0.25000    2.310 2019-05-31T18:31:01.980000Z   10.25 188.2 KP201905311830        -21.2758  64.1073  -21.3057  64.0163
SVIN   P      1  0.05000 0.50000    2.270 2019-05-31T18:31:01.940000Z   10.23 236.2 KP201905311830        -21.2758  64.1073  -21.4500  64.0562
RE09   P      2  0.10000 0.25000    2.360 2019-05-31T18:31:02.030000Z   10.40 207.8 KP201905311830        -21.2758  64.1073  -21.3750  64.0247
HEI_   P      1  0.05000 0.50000    2.390 2019-05-31T18:31:02.060000Z   10.49  10.6 KP201905311830        -21.2758  64.1073  -21.2360  64.1998
NU27   P      1  0.05000 0.50000    2.540 2019-05-31T18:31:02.210000Z   11.82 174.1 KP201905311830        -21.2758  64.1073  -21.2510  64.0018
LA24   P      2  0.10000 0.25000    2.610 2019-05-31T18:31:02.280000Z   12.24 206.0 KP201905311830        -21.2758  64.1073  -21.3854  64.0086
BL22   P      3  0.20000 0.12500    2.600 2019-05-31T18:31:02.270000Z   12.26 232.8 KP201905311830        -21.2758  64.1073  -21.4756  64.0407
GR43   P      2  0.10000 0.25000    2.620 2019-05-31T18:31:02.290000Z   12.54 213.7 KP201905311830        -21.2758  64.1073  -21.4182  64.0137
TH04   P      1  0.05000 0.50000    2.810 2019-05-31T18:31:02.480000Z   13.48 174.1 KP201905311830        -21.2758  64.1073  -21.2477  63.9870
KRIS   P      2  0.10000 0.25000    3.030 2019-05-31T18:31:02.700000Z   14.40 230.0 KP201905311830        -21.2758  64.1073  -21.5015  64.0241
ME05   P      2  0.10000 0.25000    3.110 2019-05-31T18:31:02.780000Z   15.32 207.8 KP201905311830        -21.2758  64.1073  -21.4216  63.9856
LA08   P      0  0.02500 1.00000    3.160 2019-05-31T18:31:02.830000Z   15.32 221.7 KP201905311830        -21.2758  64.1073  -21.4842  64.0046
SAN_   P      2  0.10000 0.25000    3.150 2019-05-31T18:31:02.820000Z   15.46 248.4 KP201905311830        -21.2758  64.1073  -21.5701  64.0560
BJA_   P      2  0.10000 0.25000    3.570 2019-05-31T18:31:03.240000Z   18.04 184.2 KP201905311830        -21.2758  64.1073  -21.3026  63.9459
KA01   P      2  0.10000 0.25000    3.790 2019-05-31T18:31:03.460000Z   19.52 200.3 KP201905311830        -21.2758  64.1073  -21.4136  63.9430
NIDU   P      2  0.10000 0.25000    4.680 2019-05-31T18:31:04.350000Z   25.33 288.1 KP201905311830        -21.2758  64.1073  -21.7710  64.1769
GELA   P      3  0.20000 0.12500    4.710 2019-05-31T18:31:04.380000Z   25.49 284.3 KP201905311830        -21.2758  64.1073  -21.7835  64.1628
SOL_   P      2  0.10000 0.25000    4.700 2019-05-31T18:31:04.370000Z   25.67 140.6 KP201905311830        -21.2758  64.1073  -20.9436  63.9290
BRIM   P      3  0.20000 0.12500    5.040 2019-05-31T18:31:04.710000Z   28.93 293.4 KP201905311830        -21.2758  64.1073  -21.8224  64.2095
FA44   S      1  0.05000 0.50000    0.870 2019-05-31T18:31:00.540000Z    0.71 157.1 KP201905311830        -21.2758  64.1073  -21.2701  64.1014
SKEG   S      2  0.10000 0.25000    1.190 2019-05-31T18:31:00.860000Z    1.12 273.4 KP201905311830        -21.2758  64.1073  -21.2988  64.1079
KOLD   S      2  0.10000 0.25000    1.310 2019-05-31T18:31:00.980000Z    1.93 171.6 KP201905311830        -21.2758  64.1073  -21.2700  64.0902
NESJ   S      2  0.10000 0.25000    1.520 2019-05-31T18:31:01.190000Z    2.18  65.2 KP201905311830        -21.2758  64.1073  -21.2351  64.1155
GA02   S      1  0.05000 0.50000    2.330 2019-05-31T18:31:02.000000Z    4.78 253.1 KP201905311830        -21.2758  64.1073  -21.3695  64.0948
INNS   S      1  0.05000 0.50000    2.370 2019-05-31T18:31:02.040000Z    4.93 209.8 KP201905311830        -21.2758  64.1073  -21.3260  64.0689
OL26   S      2  0.10000 0.25000    2.330 2019-05-31T18:31:02.000000Z    5.05 168.5 KP201905311830        -21.2758  64.1073  -21.2551  64.0629
EDA_   S      2  0.10000 0.25000    2.750 2019-05-31T18:31:02.420000Z    6.17 243.6 KP201905311830        -21.2758  64.1073  -21.3891  64.0826
OL42   S      2  0.10000 0.25000    2.970 2019-05-31T18:31:02.640000Z    6.67  81.2 KP201905311830        -21.2758  64.1073  -21.1406  64.1164
TH07   S      2  0.10000 0.25000    3.000 2019-05-31T18:31:02.670000Z    7.20 228.4 KP201905311830        -21.2758  64.1073  -21.3861  64.0644
KRO_   S      2  0.10000 0.25000    3.270 2019-05-31T18:31:02.940000Z    7.67  97.6 KP201905311830        -21.2758  64.1073  -21.1198  64.0981
JA25   S      3  0.20000 0.12500    3.330 2019-05-31T18:31:03.000000Z    8.15 203.9 KP201905311830        -21.2758  64.1073  -21.3433  64.0404
VA41   S      3  0.20000 0.12500    3.930 2019-05-31T18:31:03.600000Z    9.91 251.7 KP201905311830        -21.2758  64.1073  -21.4685  64.0792
RE09   S      2  0.10000 0.25000    4.060 2019-05-31T18:31:03.730000Z   10.40 207.8 KP201905311830        -21.2758  64.1073  -21.3750  64.0247
TH04   S      2  0.10000 0.25000    4.890 2019-05-31T18:31:04.560000Z   13.48 174.1 KP201905311830        -21.2758  64.1073  -21.2477  63.9870
NIDU   S      2  0.10000 0.25000    8.130 2019-05-31T18:31:07.800000Z   25.33 288.1 KP201905311830        -21.2758  64.1073  -21.7710  64.1769
GELA   S      2  0.10000 0.25000    8.200 2019-05-31T18:31:07.870000Z   25.49 284.3 KP201905311830        -21.2758  64.1073  -21.7835  64.1628
BRIM   S      3  0.20000 0.12500    8.870 2019-05-31T18:31:08.540000Z   28.93 293.4 KP201905311830        -21.2758  64.1073  -21.8224  64.2095
JA25   P      1  0.05000 0.50000    0.790 2019-06-03T00:08:33.260000Z    1.44 144.9 KP201906030008        -21.3603  64.0510  -21.3433  64.0404
TH07   P      0  0.02500 1.00000    0.840 2019-06-03T00:08:33.310000Z    1.95 319.9 KP201906030008        -21.3603  64.0510  -21.3861  64.0644
SK10   P      2  0.10000 0.25000    0.950 2019-06-03T00:08:33.420000Z    2.29 100.1 KP201906030008        -21.3603  64.0510  -21.3142  64.0474
INNS   P      0  0.02500 1.00000    0.940 2019-06-03T00:08:33.410000Z    2.61  40.0 KP201906030008        -21.3603  64.0510  -21.3260  64.0689
RE09   P      2  0.10000 0.25000    1.060 2019-06-03T00:08:33.530000Z    3.02 193.8 KP201906030008        -21.3603  64.0510  -21.3750  64.0247
LSKA   P      0  0.02500 1.00000    1.090 2019-06-03T00:08:33.560000Z    3.53 122.7 KP201906030008        -21.3603  64.0510  -21.2996  64.0339
EDA_   P      1  0.05000 0.50000    1.110 2019-06-03T00:08:33.580000Z    3.79 338.3 KP201906030008        -21.3603  64.0510  -21.3891  64.0826
UR20   P      2  0.10000 0.25000    1.350 2019-06-03T00:08:33.820000Z    4.70 145.4 KP201906030008        -21.3603  64.0510  -21.3057  64.0163
GA02   P      0  0.02500 1.00000    1.320 2019-06-03T00:08:33.790000Z    4.90 354.8 KP201906030008        -21.3603  64.0510  -21.3695  64.0948
BL22   P      2  0.10000 0.25000    1.500 2019-06-03T00:08:33.970000Z    5.75 258.5 KP201906030008        -21.3603  64.0510  -21.4756  64.0407
JA25   S      2  0.10000 0.25000    1.270 2019-06-03T00:08:33.740000Z    1.44 144.9 KP201906030008        -21.3603  64.0510  -21.3433  64.0404
TH07   S      2  0.10000 0.25000    1.360 2019-06-03T00:08:33.830000Z    1.95 319.9 KP201906030008        -21.3603  64.0510  -21.3861  64.0644
SK10   S      2  0.10000 0.25000    1.500 2019-06-03T00:08:33.970000Z    2.29 100.1 KP201906030008        -21.3603  64.0510  -21.3142  64.0474
INNS   S      2  0.10000 0.25000    1.630 2019-06-03T00:08:34.100000Z    2.61  40.0 KP201906030008        -21.3603  64.0510  -21.3260  64.0689
RE09   S      1  0.05000 0.50000    1.850 2019-06-03T00:08:34.320000Z    3.02 193.8 KP201906030008        -21.3603  64.0510  -21.3750  64.0247
LSKA   S      1  0.05000 0.50000    1.880 2019-06-03T00:08:34.350000Z    3.53 122.7 KP201906030008        -21.3603  64.0510  -21.2996  64.0339
BIT6   S      2  0.10000 0.25000    2.200 2019-06-03T00:08:34.670000Z    4.57  93.0 KP201906030008        -21.3603  64.0510  -21.2669  64.0488
GA02   S      2  0.10000 0.25000    2.210 2019-06-03T00:08:34.680000Z    4.90 354.8 KP201906030008        -21.3603  64.0510  -21.3695  64.0948
OL26   S      2  0.10000 0.25000    2.360 2019-06-03T00:08:34.830000Z    5.31  75.5 KP201906030008        -21.3603  64.0510  -21.2551  64.0629
GR43   S      2  0.10000 0.25000    2.250 2019-06-03T00:08:34.720000Z    5.03 214.3 KP201906030008        -21.3603  64.0510  -21.4182  64.0137
FA44   P      0  0.02500 1.00000    1.050 2019-06-03T13:28:37.960000Z    2.76 216.6 KP201906031328        -21.2363  64.1213  -21.2701  64.1014
NESJ   P      0  0.02500 1.00000    0.840 2019-06-03T13:28:37.750000Z    0.65 174.8 KP201906031328        -21.2363  64.1213  -21.2351  64.1155
KOLD   P      0  0.02500 1.00000    1.230 2019-06-03T13:28:38.140000Z    3.84 205.4 KP201906031328        -21.2363  64.1213  -21.2700  64.0902
SKEG   P      0  0.02500 1.00000    1.190 2019-06-03T13:28:38.100000Z    3.39 243.9 KP201906031328        -21.2363  64.1213  -21.2988  64.1079
GRAF   P      0  0.02500 1.00000    0.960 2019-06-03T13:28:37.870000Z    1.48 303.3 KP201906031328        -21.2363  64.1213  -21.2617  64.1286
OL26   P      0  0.02500 1.00000    1.600 2019-06-03T13:28:38.510000Z    6.57 188.0 KP201906031328        -21.2363  64.1213  -21.2551  64.0629
KA03   P      1  0.05000 0.50000    1.580 2019-06-03T13:28:38.490000Z    5.83 144.1 KP201906031328        -21.2363  64.1213  -21.1662  64.0789
GA02   P      0  0.02500 1.00000    1.710 2019-06-03T13:28:38.620000Z    7.13 245.6 KP201906031328        -21.2363  64.1213  -21.3695  64.0948
OL42   P      0  0.02500 1.00000    1.370 2019-06-03T13:28:38.280000Z    4.69  96.6 KP201906031328        -21.2363  64.1213  -21.1406  64.1164
INNS   P      1  0.05000 0.50000    1.720 2019-06-03T13:28:38.630000Z    7.30 216.9 KP201906031328        -21.2363  64.1213  -21.3260  64.0689
KRO_   P      0  0.02500 1.00000    1.580 2019-06-03T13:28:38.490000Z    6.24 114.4 KP201906031328        -21.2363  64.1213  -21.1198  64.0981
BIT6   P      2  0.10000 0.25000    1.850 2019-06-03T13:28:38.760000Z    8.22 190.5 KP201906031328        -21.2363  64.1213  -21.2669  64.0488
EDA_   P      1  0.05000 0.50000    1.950 2019-06-03T13:28:38.860000Z    8.61 240.0 KP201906031328        -21.2363  64.1213  -21.3891  64.0826
SK10   P      1  0.05000 0.50000    2.010 2019-06-03T13:28:38.920000Z    9.07 204.8 KP201906031328        -21.2363  64.1213  -21.3142  64.0474
TH07   P      0  0.02500 1.00000    2.080 2019-06-03T13:28:38.990000Z    9.68 229.1 KP201906031328        -21.2363  64.1213  -21.3861  64.0644
LSKA   P      1  0.05000 0.50000    2.160 2019-06-03T13:28:39.070000Z   10.22 197.6 KP201906031328        -21.2363  64.1213  -21.2996  64.0339
JA25   P      2  0.10000 0.25000    2.240 2019-06-03T13:28:39.150000Z   10.42 210.1 KP201906031328        -21.2363  64.1213  -21.3433  64.0404
HEI_   P      2  0.10000 0.25000    2.030 2019-06-03T13:28:38.940000Z    8.75   0.1 KP201906031328        -21.2363  64.1213  -21.2360  64.1998
OH23   P      3  0.20000 0.12500    2.500 2019-06-03T13:28:39.410000Z   11.95 207.3 KP201906031328        -21.2363  64.1213  -21.3483  64.0260
VA41   P      0  0.02500 1.00000    2.540 2019-06-03T13:28:39.450000Z   12.26 247.6 KP201906031328        -21.2363  64.1213  -21.4685  64.0792
RE09   P      2  0.10000 0.25000    2.650 2019-06-03T13:28:39.560000Z   12.72 212.2 KP201906031328        -21.2363  64.1213  -21.3750  64.0247
SVIN   P      1  0.05000 0.50000    2.540 2019-06-03T13:28:39.450000Z   12.70 235.2 KP201906031328        -21.2363  64.1213  -21.4500  64.0562
NU27   P      1  0.05000 0.50000    2.640 2019-06-03T13:28:39.550000Z   13.34 183.1 KP201906031328        -21.2363  64.1213  -21.2510  64.0018
LA24   P      2  0.10000 0.25000    2.860 2019-06-03T13:28:39.770000Z   14.52 210.2 KP201906031328        -21.2363  64.1213  -21.3854  64.0086
LH40   P      0  0.02500 1.00000    2.840 2019-06-03T13:28:39.750000Z   14.18 139.7 KP201906031328        -21.2363  64.1213  -21.0489  64.0241
TH04   P      2  0.10000 0.25000    2.890 2019-06-03T13:28:39.800000Z   14.98 182.1 KP201906031328        -21.2363  64.1213  -21.2477  63.9870
BL22   P      2  0.10000 0.25000    2.850 2019-06-03T13:28:39.760000Z   14.73 232.5 KP201906031328        -21.2363  64.1213  -21.4756  64.0407
GR43   P      2  0.10000 0.25000    2.890 2019-06-03T13:28:39.800000Z   14.92 216.6 KP201906031328        -21.2363  64.1213  -21.4182  64.0137
KRIS   P      2  0.10000 0.25000    3.330 2019-06-03T13:28:40.240000Z   16.88 230.2 KP201906031328        -21.2363  64.1213  -21.5015  64.0241
ME05   P      2  0.10000 0.25000    3.300 2019-06-03T13:28:40.210000Z   17.63 211.0 KP201906031328        -21.2363  64.1213  -21.4216  63.9856
SAN_   P      1  0.05000 0.50000    3.350 2019-06-03T13:28:40.260000Z   17.83 246.1 KP201906031328        -21.2363  64.1213  -21.5701  64.0560
KA01   P      2  0.10000 0.25000    3.990 2019-06-03T13:28:40.900000Z   21.68 203.6 KP201906031328        -21.2363  64.1213  -21.4136  63.9430
SOL_   P      0  0.02500 1.00000    4.580 2019-06-03T13:28:41.490000Z   25.77 146.1 KP201906031328        -21.2363  64.1213  -20.9436  63.9290
GELA   P      2  0.10000 0.25000    4.700 2019-06-03T13:28:41.610000Z   27.04 280.1 KP201906031328        -21.2363  64.1213  -21.7835  64.1628
GELV   P      2  0.10000 0.25000    4.770 2019-06-03T13:28:41.680000Z   28.13 282.2 KP201906031328        -21.2363  64.1213  -21.8018  64.1734
BRIM   P      2  0.10000 0.25000    4.960 2019-06-03T13:28:41.870000Z   30.16 289.3 KP201906031328        -21.2363  64.1213  -21.8224  64.2095
VIDE   P      1  0.05000 0.50000    5.210 2019-06-03T13:28:42.120000Z   31.37 280.7 KP201906031328        -21.2363  64.1213  -21.8702  64.1722
FA44   S      2  0.10000 0.25000    1.760 2019-06-03T13:28:38.670000Z    2.76 216.6 KP201906031328        -21.2363  64.1213  -21.2701  64.1014
NESJ   S      2  0.10000 0.25000    1.480 2019-06-03T13:28:38.390000Z    0.65 174.8 KP201906031328        -21.2363  64.1213  -21.2351  64.1155
KOLD   S      2  0.10000 0.25000    2.040 2019-06-03T13:28:38.950000Z    3.84 205.4 KP201906031328        -21.2363  64.1213  -21.2700  64.0902
SKEG   S      2  0.10000 0.25000    2.130 2019-06-03T13:28:39.040000Z    3.39 243.9 KP201906031328        -21.2363  64.1213  -21.2988  64.1079
GRAF   S      1  0.05000 0.50000    1.620 2019-06-03T13:28:38.530000Z    1.48 303.3 KP201906031328        -21.2363  64.1213  -21.2617  64.1286
OL26   S      2  0.10000 0.25000    2.700 2019-06-03T13:28:39.610000Z    6.57 188.0 KP201906031328        -21.2363  64.1213  -21.2551  64.0629
KA03   S      3  0.20000 0.12500    2.710 2019-06-03T13:28:39.620000Z    5.83 144.1 KP201906031328        -21.2363  64.1213  -21.1662  64.0789
GA02   S      1  0.05000 0.50000    2.990 2019-06-03T13:28:39.900000Z    7.13 245.6 KP201906031328        -21.2363  64.1213  -21.3695  64.0948
INNS   S      3  0.20000 0.12500    2.990 2019-06-03T13:28:39.900000Z    7.30 216.9 KP201906031328        -21.2363  64.1213  -21.3260  64.0689
KRO_   S      3  0.20000 0.12500    2.720 2019-06-03T13:28:39.630000Z    6.24 114.4 KP201906031328        -21.2363  64.1213  -21.1198  64.0981
BIT6   S      2  0.10000 0.25000    3.150 2019-06-03T13:28:40.060000Z    8.22 190.5 KP201906031328        -21.2363  64.1213  -21.2669  64.0488
EDA_   S      2  0.10000 0.25000    3.330 2019-06-03T13:28:40.240000Z    8.61 240.0 KP201906031328        -21.2363  64.1213  -21.3891  64.0826
SK10   S      3  0.20000 0.12500    3.480 2019-06-03T13:28:40.390000Z    9.07 204.8 KP201906031328        -21.2363  64.1213  -21.3142  64.0474
TH07   S      2  0.10000 0.25000    3.520 2019-06-03T13:28:40.430000Z    9.68 229.1 KP201906031328        -21.2363  64.1213  -21.3861  64.0644
LSKA   S      3  0.20000 0.12500    3.770 2019-06-03T13:28:40.680000Z   10.22 197.6 KP201906031328        -21.2363  64.1213  -21.2996  64.0339
